0;0;0;1;4.620098;{};[]
0.0;0;0;1;4.315058;{};['type']
0;0;0;1;6.707801;{};[]
0.0;0;0;1;5.629162;{};['type']
0.0;0;0;1;4.309233;{};['type']
1.0;1;0;0;5.462627;{};[]
0.0;0;1;0;4.970128;{'type': 'animal'};[]
0.0;0;0;1;5.738964;{};['type']
0.0;0;0;1;6.733557;{};['type']
0.0;0;0;1;4.661362;{};['type']
1.0;1;0;0;4.800887;{};[]
1.0;1;0;0;5.768418;{};[]
0;0;0;1;5.136811;{};[]
0.0;0;0;1;5.58339;{};['type']
1.0;1;0;0;4.813164;{};[]
1.0;1;0;0;5.609652;{};[]
0.0;0;0;1;4.325773;{};['type']
0.0;0;0;1;3.709415;{};['type']
0.0;0;0;1;4.985259;{};['type']
1.0;1;0;0;4.754995;{};[]
0.0;0;0;1;4.721768;{};['type']
0.0;0;0;1;5.355448;{};['type']
0.0;0;0;1;5.311368;{};['type']
0.0;0;0;1;5.064779;{};['type']
0.0;0;0;1;5.398793;{};['type']
0.0;0;0;1;5.064273;{};['type']
0.0;0;0;1;5.018571;{};['type']
0.0;0;0;1;4.924908;{};['type']
0.0;0;0;1;6.077211;{};['type']
0.0;0;0;1;6.261724;{};['type']
0.0;0;0;1;4.465539;{};['type']
0.0;0;0;1;4.738094;{};['type']
0.0;0;0;1;5.156117;{};['type']
0.0;0;0;1;4.539118;{};['type']
0.0;0;0;1;5.721656;{};['type']
0.0;0;0;1;4.389013;{};['type']
0.0;0;0;1;5.343446;{};['type']
0;0;0;1;4.817456;{};[]
0.0;0;0;1;5.507327;{};['type']
0.0;0;0;1;4.693231;{};['type']
0;0;0;1;5.276055;{};[]
0.0;0;1;0;5.275208;{'type': 'ostrich'};[]
0.0;0;0;1;4.366588;{};['type']
0.0;0;0;1;5.12149;{};['type']
1.0;1;0;0;5.423704;{};[]
1.0;1;0;0;4.642102;{};[]
1.0;1;0;0;5.342678;{};[]
0.0;0;0;1;5.246491;{};['type']
0.0;0;0;1;4.970317;{};['type']
1.0;1;0;0;4.79986;{};[]
0.0;0;0;1;5.923048;{};['type']
0.0;0;0;1;5.323774;{};['type']
0.0;0;0;1;4.657935;{};['type']
1.0;1;0;0;4.432277;{};[]
1.0;1;0;0;4.816494;{};[]
0;0;0;1;4.159562;{};[]
0.0;0;0;1;5.016017;{};['type']
1.0;1;0;0;4.940774;{};[]
0.0;0;0;1;4.633098;{};['type']
1.0;1;0;0;4.694357;{};[]
0.0;0;0;1;4.312312;{};['type']
0.0;0;0;1;4.462067;{};['type']
0.0;0;0;1;5.353843;{};['type']
1.0;1;0;0;4.479769;{};[]
0.0;0;0;1;5.215551;{};['type']
1.0;1;0;0;4.340321;{};[]
0.0;0;0;1;4.956725;{};['type']
0.0;0;0;1;5.225112;{};['type']
0.0;0;1;0;4.882586;{'type': 'car'};[]
1.0;1;0;0;4.707201;{};[]
0.0;0;1;0;5.445125;{'type': 'cassowary'};[]
1.0;1;0;0;4.812682;{};[]
1.0;1;0;0;5.21776;{};[]
0.0;0;1;0;4.860763;{'type': 'car'};[]
0;0;0;1;4.757722;{};[]
0.0;0;0;1;4.155993;{};['type']
0.0;0;0;1;4.972116;{};['type']
0.0;0;0;1;4.35154;{};['type']
0.0;0;0;1;4.605616;{};['type']
0.0;0;1;0;4.987344;{'type': 'jet fighter'};[]
0.0;0;0;1;4.955248;{};['type']
1.0;1;0;0;4.897521;{};[]
0.0;0;1;0;5.368629;{'type': 'sports/compact car'};[]
1.0;1;0;0;5.124181;{};[]
0.0;0;0;1;4.191696;{};['type']
1.0;1;0;0;5.201086;{};[]
0.0;0;1;0;5.198199;{'type': 'puppy'};[]
1.0;1;0;0;5.445776;{};[]
0;0;0;1;5.936977;{};[]
1.0;1;0;0;4.796217;{};[]
1.0;1;0;0;5.448203;{};[]
0.0;0;0;1;5.188966;{};['type']
0.0;0;0;1;4.951303;{};['type']
0.0;0;0;1;5.5698;{};['type']
0.0;0;0;1;5.06413;{};['type']
0.0;0;0;1;4.86771;{};['type']
0.0;0;0;1;4.710586;{};['type']
0.0;0;0;1;5.204392;{};['type']
0.0;0;0;1;4.818399;{};['type']
1.0;1;0;0;4.788531;{};[]
1.0;1;0;0;4.68026;{};[]
0.0;0;0;1;4.570033;{};['type']
0.0;0;0;1;5.030023;{};['type']
