1.0;1;0;0;5.023774;{};[]
0.0;0;0;1;4.574012;{};['type']
0.0;0;0;1;5.141888;{};['type']
0.0;0;0;1;5.121472;{};['type']
1.0;1;0;0;4.497364;{};[]
1.0;1;0;0;4.310951;{};[]
1.0;1;0;0;4.953799;{};[]
0.0;0;0;1;4.955432;{};['type']
1.0;1;0;0;5.804195;{};[]
0.0;0;0;1;6.548148;{};['type']
1.0;1;0;0;4.468726;{};[]
0.0;0;0;1;5.620218;{};['type']
0.0;0;0;1;5.123312;{};['type']
1.0;1;0;0;4.505293;{};[]
1.0;1;0;0;4.969089;{};[]
1.0;1;0;0;4.974179;{};[]
0.0;0;1;0;4.907248;{'type': 'frog statue'};[]
1.0;1;0;0;11.913852;{};[]
1.0;1;0;0;5.170259;{};[]
1.0;1;0;0;4.753841;{};[]
1.0;1;0;0;5.906027;{};[]
1.0;1;0;0;4.819763;{};[]
1.0;1;0;0;4.9748;{};[]
1.0;1;0;0;5.016106;{};[]
1.0;1;0;0;5.252157;{};[]
0.0;0;0;1;4.524928;{};['type']
0.0;0;0;1;5.095241;{};['type']
0.0;0;1;0;5.291385;{'type': 'stealth aircraft'};[]
0.0;0;1;0;4.802904;{'type': 'toy airplane'};[]
1.0;1;0;0;5.426504;{};[]
1.0;1;0;0;4.956702;{};[]
1.0;1;0;0;5.307267;{};[]
1.0;1;0;0;5.719545;{};[]
0.0;0;1;0;5.489963;{'type': 'pedal car'};[]
1.0;1;0;0;6.089029;{};[]
0.0;0;1;0;4.971271;{'type': 'donkey'};[]
0.0;0;0;1;5.616131;{};['type']
0.0;0;1;0;5.12704;{'type': 'horse'};[]
1.0;1;0;0;4.649261;{};[]
1.0;1;0;0;6.232117;{};[]
0.0;0;1;0;4.808419;{'type': 'rifle'};[]
0.0;0;1;0;4.166742;{'type': 'ostrich'};[]
1.0;1;0;0;5.278333;{};[]
1.0;1;0;0;4.969223;{};[]
1.0;1;0;0;5.447289;{};[]
1.0;1;0;0;5.002108;{};[]
1.0;1;0;0;5.093407;{};[]
1.0;1;0;0;5.271264;{};[]
1.0;1;0;0;5.621219;{};[]
1.0;1;0;0;5.126153;{};[]
1.0;1;0;0;4.802047;{};[]
1.0;1;0;0;4.192513;{};[]
1.0;1;0;0;4.970088;{};[]
1.0;1;0;0;4.800739;{};[]
1.0;1;0;0;5.446162;{};[]
0.0;0;1;0;5.44586;{'type': 'monkey'};[]
0.0;0;1;0;4.802565;{'type': 'gorilla'};[]
1.0;1;0;0;5.947349;{};[]
0.0;0;1;0;5.109649;{'type': 'pronghorn'};[]
1.0;1;0;0;4.757393;{};[]
0.0;0;1;0;5.187536;{'type': 'dog'};[]
0.0;0;1;0;4.952006;{'type': 'fire truck'};[]
1.0;1;0;0;5.128544;{};[]
0.0;0;0;1;5.018182;{};['type']
1.0;1;0;0;5.26207;{};[]
1.0;1;0;0;4.7394;{};[]
0.0;0;0;1;5.029405;{};['type']
0.0;0;1;0;4.984916;{'type': 'moose'};[]
0.0;0;1;0;4.797398;{'type': 'car'};[]
1.0;1;0;0;4.741756;{};[]
0.0;0;1;0;5.522702;{'type': 'cassowary'};[]
1.0;1;0;0;4.971765;{};[]
1.0;1;0;0;4.414986;{};[]
1.0;1;0;0;4.757092;{};[]
0.0;0;1;0;5.19859;{'type': 'bird'};[]
1.0;1;0;0;12.193533;{};[]
1.0;1;0;0;9.450803;{};[]
0.0;0;0;1;7.791847;{};['type']
0.0;0;0;1;8.319368;{};['type']
0.0;0;1;0;7.839119;{'type': 'fighter jet'};[]
1.0;1;0;0;12.182713;{};[]
1.0;1;0;0;5.615885;{};[]
0.0;0;0;1;5.443737;{};['type']
1.0;1;0;0;5.325916;{};[]
0.0;0;1;0;5.400119;{'type': 'cat'};[]
1.0;1;0;0;6.567204;{};[]
0.0;0;0;1;5.646195;{};['type']
1.0;1;0;0;5.245357;{};[]
0.0;0;1;0;5.122046;{'type': 'person'};[]
1.0;1;0;0;8.959069;{};[]
0.0;0;1;0;5.76717;{'type': 'wildebeest'};[]
0.0;0;1;0;5.614972;{'type': 'fire engine'};[]
0.0;0;0;1;6.738637;{};['type']
0.0;0;1;0;6.242692;{'type': 'bear'};[]
1.0;1;0;0;5.813593;{};[]
1.0;1;0;0;9.406974;{};[]
0.0;0;0;1;6.940331;{};['type']
1.0;1;0;0;5.799284;{};[]
1.0;1;0;0;5.180735;{};[]
1.0;1;0;0;4.936082;{};[]
0.0;0;0;1;5.032097;{};['type']
1.0;1;0;0;4.958228;{};[]
1.0;1;0;0;5.313186;{};[]
