0;0;0;1;3.52103;{};[]
0;0;0;1;3.046;{};[]
0;0;0;1;3.265999;{};[]
0;0;0;1;2.938;{};[]
0;0;0;1;3.583;{};[]
0;0;0;1;2.61;{};[]
0;0;0;1;3.039999;{};[]
0;0;0;1;3.137;{};[]
0;0;0;1;4.296999;{};[]
1.0;1;0;0;4.735999;{};[]
1.0;1;0;0;2.529999;{};[]
0;0;0;1;3.063999;{};[]
0;0;0;1;2.996;{};[]
0;0;0;1;2.794;{};[]
1.0;1;0;0;3.031001;{};[]
1.0;1;0;0;2.901;{};[]
0;0;0;1;3.513001;{};[]
0;0;0;1;2.665;{};[]
0;0;0;1;3.198;{};[]
1.0;1;0;0;3.07;{};[]
0;0;0;1;3.176;{};[]
0;0;0;1;3.832069;{};[]
0;0;0;1;3.139024;{};[]
0;0;0;1;3.091001;{};[]
1.0;1;0;0;2.666;{};[]
0.0;0;1;0;2.8;{'type': 'camel'};[]
0;0;0;1;2.909027;{};[]
0;0;0;1;3.072;{};[]
0;0;0;1;2.859;{};[]
0;0;0;1;3.071;{};[]
1.0;1;0;0;3.22;{};[]
0;0;0;1;3.006002;{};[]
0;0;0;1;3.461083;{};[]
0;0;0;1;2.815;{};[]
1.0;1;0;0;2.756;{};[]
1.0;1;0;0;2.677;{};[]
1.0;1;0;0;2.722;{};[]
0;0;0;1;3.182;{};[]
0;0;0;1;3.01;{};[]
1.0;1;0;0;3.004013;{};[]
0.0;0;1;0;5.866;{'type': 'ostrich'};[]
0;0;0;1;3.604013;{};[]
0;0;0;1;2.944;{};[]
1.0;1;0;0;2.895;{};[]
0;0;0;1;6.125015;{};[]
1.0;1;0;0;3.211008;{};[]
0;0;0;1;3.129027;{};[]
0;0;0;1;2.714;{};[]
1.0;1;0;0;3.222;{};[]
1.0;1;0;0;3.652;{};[]
0;0;0;1;3.967;{};[]
0;0;0;1;2.743;{};[]
0;0;0;1;2.878;{};[]
0;0;0;1;3.225;{};[]
1.0;1;0;0;5.146001;{};[]
0;0;0;1;3.229001;{};[]
0;0;0;1;3.033;{};[]
1.0;1;0;0;3.287;{};[]
0.0;0;1;0;5.694;{'type': 'pronghorn'};[]
0;0;0;1;2.952;{};[]
0;0;0;1;2.925;{};[]
0;0;0;1;6.203026;{};[]
0;0;0;1;2.816;{};[]
0;0;0;1;2.763;{};[]
0;0;0;1;3.205;{};[]
1.0;1;0;0;3.509011;{};[]
0;0;0;1;2.848;{};[]
0.0;0;1;0;3.142005;{'type': 'moose'};[]
0;0;0;1;2.988;{};[]
1.0;1;0;0;5.726021;{};[]
0;0;0;1;2.886;{};[]
0;0;0;1;3.187013;{};[]
1.0;1;0;0;3.393001;{};[]
0;0;0;1;5.911013;{};[]
0;0;0;1;3.724;{};[]
0;0;0;1;3.261;{};[]
0;0;0;1;3.436;{};[]
1.0;1;0;0;5.838;{};[]
0;0;0;1;3.187046;{};[]
0.0;0;1;0;3.018999;{'type': 'f-18 hornet'};[]
0;0;0;1;3.300001;{};[]
1.0;1;0;0;3.218001;{};[]
0;0;0;1;6.074;{};[]
0;0;0;1;3.046014;{};[]
0;0;0;1;5.657999;{};[]
0;0;0;1;3.094;{};[]
0;0;0;1;2.827029;{};[]
0;0;0;1;3.519001;{};[]
1.0;1;0;0;6.337;{};[]
0;0;0;1;2.968;{};[]
1.0;1;0;0;3.112;{};[]
0;0;0;1;2.868003;{};[]
1.0;1;0;0;3.083;{};[]
0;0;0;1;6.213999;{};[]
0;0;0;1;5.970004;{};[]
1.0;1;0;0;2.816;{};[]
0;0;0;1;3.325002;{};[]
0;0;0;1;3.166002;{};[]
0;0;0;1;2.740001;{};[]
1.0;1;0;0;7.138025;{};[]
0;0;0;1;2.749028;{};[]
0;0;0;1;2.739017;{};[]
0;0;0;1;5.811;{};[]
