0;0;0;2;43.988812;{};[]
0.5;1;0;1;37.24043;{};['breed']
0.5;1;0;1;38.067116;{};['breed']
0.5;1;0;1;36.947452;{};['breed']
0.5;1;0;1;41.44431;{};['breed']
0;0;0;2;48.107082;{};[]
0.5;1;0;1;40.719399;{};['breed']
0.5;1;0;1;42.194851;{};['breed']
0;0;0;2;58.364063;{};[]
0.5;1;0;1;40.439164;{};['breed']
0.5;1;0;1;40.915883;{};['breed']
0.5;1;0;1;41.04457;{};['breed']
0.5;1;0;1;40.74306;{};['breed']
0;0;0;2;42.650742;{};[]
0.5;1;0;1;40.749062;{};['breed']
0.5;1;0;1;40.544961;{};['breed']
0;0;0;2;42.125414;{};[]
0.5;1;0;1;40.829742;{};['breed']
0;0;0;2;58.586701;{};[]
0.5;1;0;1;40.329614;{};['breed']
0.5;1;0;1;40.2369;{};['breed']
0;0;0;2;42.057214;{};[]
0.5;1;0;1;40.508178;{};['breed']
0;0;0;2;45.911168;{};[]
0.5;1;0;1;40.585965;{};['breed']
0.5;1;0;1;46.224682;{};['breed']
0.5;1;0;1;39.337251;{};['breed']
0;0;0;2;41.152502;{};[]
0;0;0;2;40.835053;{};[]
0.5;1;0;1;38.527527;{};['breed']
0.5;1;0;1;40.474181;{};['breed']
0;0;0;2;42.181769;{};[]
