1.0;1;0;0;1.776;{};[]
1.0;1;0;0;1.416;{};[]
1.0;1;0;0;1.308999;{};[]
1.0;1;0;0;1.654083;{};[]
1.0;1;0;0;1.594;{};[]
1.0;1;0;0;1.209;{};[]
1.0;1;0;0;1.504001;{};[]
1.0;1;0;0;1.648999;{};[]
1.0;1;0;0;1.922;{};[]
1.0;1;0;0;1.858999;{};[]
1.0;1;0;0;1.18;{};[]
0.0;0;1;0;1.092011;{'type': 'truck trailer'};[]
1.0;1;0;0;1.785;{};[]
1.0;1;0;0;1.506026;{};[]
1.0;1;0;0;1.007999;{};[]
1.0;1;0;0;1.721031;{};[]
0.0;0;1;0;1.289999;{'type': 'frog statue'};[]
1.0;1;0;0;1.095;{};[]
1.0;1;0;0;4.525999;{};[]
1.0;1;0;0;1.169999;{};[]
1.0;1;0;0;1.136001;{};[]
1.0;1;0;0;1.836999;{};[]
1.0;1;0;0;1.393999;{};[]
1.0;1;0;0;1.239999;{};[]
1.0;1;0;0;1.127;{};[]
0.0;0;1;0;1.078999;{'type': 'moose'};[]
0.0;0;1;0;1.749;{'type': 'dump truck'};[]
0.0;0;1;0;1.601999;{'type': 'stealth aircraft'};[]
0.0;0;1;0;2.025;{'type': 'toy airplane'};[]
1.0;1;0;0;4.412999;{};[]
1.0;1;0;0;1.190998;{};[]
1.0;1;0;0;1.127;{};[]
1.0;1;0;0;1.164;{};[]
1.0;1;0;0;1.468998;{};[]
1.0;1;0;0;1.414999;{};[]
1.0;1;0;0;1.576012;{};[]
1.0;1;0;0;1.677002;{};[]
1.0;1;0;0;1.455999;{};[]
1.0;1;0;0;1.137;{};[]
1.0;1;0;0;1.793999;{};[]
0.0;0;1;0;1.518026;{'type': 'ostrich'};[]
0.0;0;1;0;1.745;{'type': 'ostrich'};[]
1.0;1;0;0;1.884998;{};[]
1.0;1;0;0;1.131;{};[]
1.0;1;0;0;1.711;{};[]
1.0;1;0;0;1.266001;{};[]
1.0;1;0;0;1.085026;{};[]
1.0;1;0;0;1.655;{};[]
1.0;1;0;0;1.81303;{};[]
1.0;1;0;0;1.621997;{};[]
1.0;1;0;0;1.630999;{};[]
1.0;1;0;0;1.711;{};[]
1.0;1;0;0;1.916012;{};[]
1.0;1;0;0;1.028029;{};[]
1.0;1;0;0;1.23;{};[]
0.0;0;1;0;1.066999;{'type': 'animal'};[]
1.0;1;0;0;1.224999;{};[]
1.0;1;0;0;1.807;{};[]
0.0;0;1;0;1.325001;{'type': 'animal'};[]
1.0;1;0;0;1.275999;{};[]
1.0;1;0;0;1.154;{};[]
0.0;0;1;0;0.908;{'type': 'fire truck'};[]
1.0;1;0;0;1.652999;{};[]
1.0;1;0;0;1.567999;{};[]
1.0;1;0;0;1.545;{};[]
1.0;1;0;0;1.595;{};[]
0.0;0;1;0;1.724999;{'type': 'police car'};[]
0.0;0;1;0;0.959001;{'type': 'moose'};[]
0.0;0;1;0;1.34;{'type': 'fire truck'};[]
1.0;1;0;0;1.638011;{};[]
0.0;0;1;0;1.973;{'type': 'cassowary'};[]
1.0;1;0;0;1.440999;{};[]
1.0;1;0;0;1.438;{};[]
1.0;1;0;0;2.157027;{};[]
0.0;0;1;0;1.3;{'type': 'piece of wood'};[]
0.0;0;1;0;1.704999;{'type': 'llama'};[]
1.0;1;0;0;2.084014;{};[]
1.0;1;0;0;2.285028;{};[]
1.0;1;0;0;1.627;{};[]
0.0;0;1;0;1.7;{'type': 'fighter jet'};[]
1.0;1;0;0;1.115;{};[]
1.0;1;0;0;1.296;{};[]
0.0;0;1;0;1.327026;{'type': 'sportscompact'};[]
1.0;1;0;0;1.309;{};[]
1.0;1;0;0;1.264998;{};[]
1.0;1;0;0;1.023999;{};[]
1.0;1;0;0;1.784001;{};[]
1.0;1;0;0;1.888;{};[]
1.0;1;0;0;1.195;{};[]
1.0;1;0;0;1.523999;{};[]
1.0;1;0;0;1.666001;{};[]
0.0;0;1;0;1.194999;{'type': 'fire truck'};[]
1.0;1;0;0;1.206999;{};[]
0.0;0;1;0;1.092999;{'type': 'bird'};[]
1.0;1;0;0;1.961998;{};[]
1.0;1;0;0;1.824999;{};[]
0.0;0;1;0;1.297;{'type': 'banana boat'};[]
1.0;1;0;0;1.187;{};[]
1.0;1;0;0;1.709999;{};[]
1.0;1;0;0;1.653;{};[]
1.0;1;0;0;1.009999;{};[]
0.0;0;1;0;1.352999;{'type': 'rusty car'};[]
1.0;1;0;0;1.635001;{};[]
