0;0;0;2;25.666131;{};[]
0;0;0;2;24.044279;{};[]
0.5;1;0;1;9.272638;{};['breed']
0;0;0;2;13.470944;{};[]
0;0;0;2;20.849017;{};[]
0;0;0;2;20.101323;{};[]
0;0;0;2;16.332827;{};[]
0.0;0;1;1;10.11167;{'type': 'animal'};['breed']
0;0;0;2;31.216878;{};[]
0;0;0;2;22.234817;{};[]
0;0;0;2;22.39689;{};[]
0.5;1;0;1;10.274968;{};['breed']
0.5;1;0;1;10.265309;{};['breed']
0.5;1;0;1;10.252953;{};['breed']
0;0;0;2;11.60615;{};[]
0;0;0;2;16.449393;{};[]
0;0;0;2;11.289614;{};[]
0;0;0;2;19.461878;{};[]
0;0;0;2;14.761454;{};[]
0;0;0;2;20.945369;{};[]
0;0;0;2;29.886639;{};[]
0;0;0;2;11.444425;{};[]
0;0;0;2;19.908628;{};[]
0;0;0;2;15.217646;{};[]
0.5;1;0;1;9.048264;{};['breed']
0;0;0;2;12.638715;{};[]
0;0;0;2;13.538965;{};[]
0;0;0;2;13.922685;{};[]
0;0;0;2;17.427731;{};[]
0.0;0;1;1;8.910128;{'type': 'animal'};['breed']
0.0;0;1;1;9.021842;{'type': 'animal'};['breed']
0.5;1;0;1;9.075919;{};['breed']
